review.id,owner.id,created.on,noof.patches,last.updated.on,project,branch,submit.type,status,elapsed.time,noof.approvals,Sum of Approval.ReviewedStatus field,average.approval.score,noof.comments.on.this.review,comment.time.1,comment.time.2,comment.span.on.this.review,reviews.owned.by.owner,approvals.by.owner,noof.comments.by.owner,total.comments.owner,noof.reviews.merged.owner,avg.aprpoval.score.owner,reviews.owned.by.owner.merged,median.approval.score,noof.comments.by.nonowners,median.approval.score.owner,rsn.degree,rsn.betweenness,rsn.clustcoeff,rsn.closenesscentrality,rsn.eigencentrality,rsn.pagerank
43530,1010186,9/25/2012 18:09,1,9/26/2012 5:13,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,11.0667,4,3,1.5,12,9/26/2012 5:13,9/25/2012 20:54,8.3,184,361,7,1136,177,1.3207,177,0.5,5,1,476,4729.402778,0.06378754,8.37E-05,0.439675944,0.000477853
43534,1014705,9/26/2012 20:01,1,9/27/2012 10:35,toolchain/gdb,refs/heads/master,MERGE_IF_NECESSARY,merged,14.55,7,4,1,5,9/27/2012 10:35,9/26/2012 20:10,14.4167,5,7,1,11,5,0.3333,5,0,4,0,296,1826.25,0.094962309,8.49E-05,0.232009844,0.000283409
43564,1014705,9/26/2012 17:51,1,10/1/2012 5:14,toolchain/gdb,refs/heads/master,MERGE_IF_NECESSARY,merged,107.3833,9,2,0.6667,5,10/1/2012 5:14,9/26/2012 18:05,107.1333,5,7,1,11,5,0.3333,5,0,4,0,640,8172.458333,0.063597179,8.61E-05,0.480177425,0.000645598
43565,1003296,9/26/2012 18:00,1,9/26/2012 22:01,platform/external/kernel-headers,refs/heads/master,MERGE_ALWAYS,merged,4,3,3,1,7,9/26/2012 22:01,9/26/2012 18:03,3.9667,40,81,1,224,32,0.3684,32,1,6,0,778,5144,0.038255638,8.25E-05,0.66555256,0.000965499
43569,1002751,9/26/2012 21:25,2,9/27/2012 10:11,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,12.7667,3,2,2,9,9/27/2012 10:11,9/26/2012 21:30,12.6833,38,158,4,483,37,1.402,37,0,5,0,188,313,0.039579044,7.64E-05,0.156271861,0.000210263
43601,1014705,9/26/2012 18:34,1,9/27/2012 10:34,toolchain/gdb,refs/heads/master,MERGE_IF_NECESSARY,merged,15.9833,9,4,0.6667,8,9/27/2012 10:34,9/26/2012 18:42,15.85,5,7,1,11,5,0.3333,5,0,7,0,208,963.9710317,0.069081404,8.07E-05,0.195299781,0.000218654
43606,1002975,9/27/2012 0:51,3,9/27/2012 18:05,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,17.2167,3,2,0.6667,20,9/27/2012 18:05,9/27/2012 0:55,17.1667,21,200,12,635,20,1.0588,20,0,8,0,218,421.5,0.062011553,7.84E-05,0.164975496,0.000235845
43621,1014807,9/27/2012 9:26,1,10/1/2012 11:39,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,98.2167,8,3,0.75,6,10/1/2012 11:39,9/27/2012 10:40,96.9833,13,26,1,40,11,0.4286,11,0,5,0,56,101.5,0.14021164,7.55E-05,0.039465897,8.88E-05
43640,1014807,9/27/2012 10:18,2,10/1/2012 11:40,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,97.35,4,4,2,4,10/1/2012 11:40,9/27/2012 10:25,97.25,13,26,1,40,11,0.4286,11,1,3,0,138,300.4166667,0.05370844,8.02E-05,0.10811294,0.000150892
43641,1014807,9/27/2012 10:18,2,10/1/2012 11:41,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,97.3667,4,4,2,4,10/1/2012 11:41,9/27/2012 10:25,97.25,13,26,1,40,11,0.4286,11,1,3,0,200,555.8333333,0.034141414,7.41E-05,0.169080841,0.000233538
43714,1003902,9/28/2012 0:46,3,1/15/2013 20:35,platform/frameworks/opt/telephony,refs/heads/master,MERGE_ALWAYS,merged,2635.8167,5,2,2,7,1/15/2013 20:35,10/4/2012 17:21,2475.2333,14,33,2,270,9,0.4615,9,0,5,0,50,134,0.006666667,6.91E-05,0.047354415,8.37E-05
43720,1004689,9/27/2012 21:44,1,10/2/2012 17:48,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,116.0667,4,1,0.3333,4,10/2/2012 17:48,9/27/2012 21:44,116.0667,107,271,2,962,103,1.3122,103,0.5,2,1,250,1086.472222,0.039354839,7.79E-05,0.170858295,0.000266885
43782,1003224,9/28/2012 23:00,1,10/3/2012 20:00,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,116.9833,3,2,1,8,10/3/2012 20:00,9/28/2012 23:12,116.8,94,402,5,1298,92,0.8907,92,0,3,0,160,447,0.088291139,7.73E-05,0.142849111,0.00017569
43792,1004689,10/1/2012 15:02,1,10/2/2012 18:00,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,26.9667,4,2,0.6667,5,10/2/2012 18:00,10/1/2012 15:08,26.8667,107,271,2,962,103,1.3122,103,0.5,3,1,14,9,0.285714286,6.85E-05,0.015270107,5.87E-05
43820,1013498,9/30/2012 12:47,6,10/19/2012 18:44,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,461.9333,7,5,1.25,32,10/19/2012 18:44,9/30/2012 13:14,461.5,1,26,7,29,1,1,1,1,25,0,344,1954.125,0.081803346,8.37E-05,0.287359686,0.000364364
43909,1012356,10/3/2012 15:42,4,10/25/2012 23:58,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,536.2667,6,0,0,62,10/25/2012 23:58,10/3/2012 16:36,535.3667,2,5,22,30,1,0.3333,1,0,40,0,154,1654.666667,0.085782638,7.86E-05,0.118787628,0.000165378
43921,1010186,10/2/2012 14:18,4,10/4/2012 18:38,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,52.3167,8,4,1.3333,18,10/4/2012 18:38,10/3/2012 4:06,38.5167,184,361,12,1136,177,1.3207,177,0,6,1,448,80.81448413,0.047565663,7.86E-05,0.437908311,0.000574251
43922,1010186,10/3/2012 11:56,1,10/3/2012 16:32,toolchain/binutils,refs/heads/master,MERGE_IF_NECESSARY,merged,4.5833,5,3,1,4,10/3/2012 16:32,10/3/2012 12:50,3.6833,184,361,2,1136,177,1.3207,177,0,2,1,230,1240.663503,0.094431732,8.38E-05,0.177325627,0.000223129
43923,1010186,10/3/2012 12:12,2,10/3/2012 16:31,toolchain/binutils,refs/heads/master,MERGE_IF_NECESSARY,merged,4.3,5,3,1,5,10/3/2012 16:31,10/3/2012 12:24,4.1167,184,361,3,1136,177,1.3207,177,0,2,1,546,2239.325,0.070916828,8.47E-05,0.464777879,0.000540252
43940,1003284,10/2/2012 8:55,2,10/9/2012 2:59,kernel/goldfish,refs/heads/android-goldfish-2.6.29,FAST_FORWARD_ONLY,merged,162.0667,4,2,2,10,10/9/2012 2:59,10/2/2012 9:05,161.8833,10,63,2,28,4,0.1,4,0,8,0,332,2387.916667,0.04833881,8.14E-05,0.277154962,0.000340647
43941,1003284,10/2/2012 9:18,2,10/16/2012 10:41,kernel/goldfish,refs/heads/android-goldfish-2.6.29,FAST_FORWARD_ONLY,merged,337.3833,5,3,1,6,10/16/2012 10:41,10/3/2012 7:17,315.3833,10,63,2,28,4,0.1,4,0,4,0,248,2226.469048,0.079071597,7.86E-05,0.206859371,0.000251828
43942,1003966,10/3/2012 16:54,4,10/4/2012 18:01,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,25.1,4,4,1.3333,26,10/4/2012 18:01,10/3/2012 21:08,20.8667,20,140,14,443,18,1.2386,18,1,12,1,252,324,0.057142857,7.55E-05,0.220538667,0.000278928
43944,1003224,10/3/2012 17:44,1,10/4/2012 13:56,platform/build,refs/heads/master,MERGE_ALWAYS,merged,20.2,2,2,1,4,10/4/2012 13:56,10/3/2012 17:44,20.2,94,402,2,1298,92,0.8907,92,1,2,0,546,3262,0.066068735,8.45E-05,0.427253608,0.000575911
43990,1010111,10/2/2012 16:51,5,10/17/2012 19:02,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,362.1833,8,2,2,36,10/17/2012 19:02,10/2/2012 17:00,362.0167,27,64,9,250,24,0.7179,24,0,27,0,88,125.6092713,0.045454545,7.31E-05,0.100636523,0.000113968
44000,1001100,10/2/2012 20:39,2,10/2/2012 21:18,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.6333,3,3,1.5,9,10/2/2012 21:18,10/2/2012 20:41,0.6,60,361,4,950,58,1.0991,58,1,5,0,522,594.2822129,0.047981138,7.90E-05,0.493473348,0.000695659
44041,1003902,10/3/2012 22:51,9,1/17/2013 0:24,platform/packages/apps/Phone,refs/heads/master,MERGE_ALWAYS,merged,2521.55,7,2,2,46,1/17/2013 0:24,10/5/2012 17:55,2478.4667,14,33,22,270,9,0.4615,9,0,24,0,258,1213.9,0.08502907,7.94E-05,0.240701694,0.000265529
44062,1001414,10/3/2012 22:52,1,10/3/2012 23:54,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.0333,4,4,1.3333,9,10/3/2012 23:54,10/3/2012 22:55,0.9833,104,550,4,1500,100,1.2598,100,1,5,0,212,1463.416667,0.067385445,8.08E-05,0.184124829,0.000228879
44091,1014807,10/4/2012 6:01,2,10/4/2012 9:57,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,3.9167,4,3,1.5,4,10/4/2012 9:57,10/4/2012 6:15,3.7,13,26,1,40,11,0.4286,11,0.5,3,0,124,158,0.057112639,7.51E-05,0.133010586,0.000173649
44093,1010186,10/4/2012 10:42,6,10/5/2012 17:24,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,30.6833,4,3,1.5,11,10/5/2012 17:24,10/5/2012 4:27,12.95,184,361,9,1136,177,1.3207,177,0.5,2,1,214,557.1666667,0.065420561,8.30E-05,0.165238367,0.000211455
44137,1003723,10/4/2012 23:51,1,10/5/2012 4:33,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,4.7,4,3,1,4,10/5/2012 4:33,10/5/2012 1:41,2.85,29,221,2,510,28,1.4043,28,0.5,2,1,384,4220.916667,0.102585079,8.57E-05,0.308806455,0.000354428
44142,1010055,10/5/2012 0:45,2,10/8/2012 16:40,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,87.9,5,2,0.6667,23,10/8/2012 16:40,10/5/2012 16:51,71.8,31,133,9,299,30,1.4744,30,0,14,1,772,6552,0.055151067,8.50E-05,0.620933582,0.000890811
44169,1014643,10/8/2012 9:05,2,10/8/2012 18:33,platform/external/webkit,refs/heads/master,MERGE_ALWAYS,merged,9.4667,5,5,1.6667,5,10/8/2012 18:33,10/8/2012 9:14,9.3167,1,0,1,1,1,0,1,1,4,0,280,731.5,0.061048304,8.31E-05,0.18320943,0.000280689
44182,1004689,10/5/2012 16:34,1,10/8/2012 23:24,platform/external/eclipse-windowbuilder,refs/heads/master,MERGE_ALWAYS,merged,78.8167,4,5,1.6667,8,10/8/2012 23:24,10/5/2012 16:35,78.8167,107,271,4,962,103,1.3122,103,1.5,4,1,338,1254,0.072626092,8.05E-05,0.34748698,0.000349444
44188,1002975,10/5/2012 20:30,4,10/8/2012 16:10,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,67.65,3,3,1.5,13,10/8/2012 16:10,10/5/2012 20:32,67.6167,21,200,9,635,20,1.0588,20,1,4,0,196,1334.25,0.076793604,8.32E-05,0.151603187,0.000195906
44189,1001118,10/5/2012 21:07,2,10/5/2012 21:35,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0.45,5,2,1,11,10/5/2012 21:35,10/5/2012 21:10,0.4,13,81,4,184,10,1.2,10,0,7,0,240,694.5,0.076610644,7.97E-05,0.203574852,0.000264336
44200,1014360,10/5/2012 11:28,4,11/9/2012 9:05,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,837.6167,15,2,1,16,11/9/2012 9:05,10/5/2012 11:29,837.5833,2,4,3,8,1,0.6667,1,0,13,0.5,14,1,0.19047619,6.77E-05,0.012353701,5.95E-05
44202,1004689,10/5/2012 15:08,1,10/9/2012 0:48,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,81.65,4,5,1.6667,4,10/9/2012 0:48,10/5/2012 15:09,81.6333,107,271,2,962,103,1.3122,103,1.5,2,1,182,638,0.042735043,7.81E-05,0.154804413,0.00021
44211,1010186,10/5/2012 14:28,1,10/5/2012 17:23,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,2.9167,4,4,1.3333,5,10/5/2012 17:23,10/5/2012 14:29,2.9,184,361,3,1136,177,1.3207,177,1,2,1,104,315,0.105580694,7.57E-05,0.091781558,0.000124981
44213,1010186,10/8/2012 6:25,1,10/8/2012 17:44,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,11.3,4,4,1.3333,5,10/8/2012 17:44,10/8/2012 7:44,10,184,361,3,1136,177,1.3207,177,1,2,1,374,2819.923485,0.078948882,8.48E-05,0.303285838,0.000351901
44214,1010186,10/8/2012 7:42,1,10/8/2012 17:42,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,10,4,4,1.3333,5,10/8/2012 17:42,10/8/2012 7:44,9.9667,184,361,3,1136,177,1.3207,177,1,2,1,324,742.2113567,0.088260103,8.18E-05,0.29541289,0.000318059
44215,1010186,10/8/2012 10:28,2,10/8/2012 17:43,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,7.25,4,4,1.3333,6,10/8/2012 17:43,10/8/2012 10:30,7.2,184,361,4,1136,177,1.3207,177,1,2,1,34,72.67647059,0.044117647,6.83E-05,0.033383782,7.62E-05
44216,1010186,10/9/2012 4:53,1,10/9/2012 18:17,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,13.3833,6,4,1,5,10/9/2012 18:17,10/9/2012 13:08,5.15,184,361,2,1136,177,1.3207,177,0.5,3,1,354,1410.416667,0.044363123,8.29E-05,0.301531201,0.000355671
44217,1010186,10/9/2012 5:04,1,10/9/2012 18:17,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,13.2,6,4,1,5,10/9/2012 18:17,10/9/2012 13:08,5.15,184,361,2,1136,177,1.3207,177,0.5,3,1,248,693.55,0.077235772,8.27E-05,0.213579873,0.000236949
44218,1010186,10/9/2012 8:51,1,10/9/2012 18:21,toolchain/binutils,refs/heads/master,MERGE_IF_NECESSARY,merged,9.4833,6,4,1,5,10/9/2012 18:21,10/9/2012 13:09,5.2,184,361,2,1136,177,1.3207,177,0.5,3,1,128,338.1222564,0.069444444,7.35E-05,0.115414576,0.000150583
44221,1010186,10/5/2012 13:25,1,10/5/2012 17:23,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,3.95,6,4,1.3333,5,10/5/2012 17:23,10/5/2012 13:59,3.4,184,361,3,1136,177,1.3207,177,0.5,2,1,520,4208.166667,0.062102762,8.49E-05,0.412817473,0.000525921
44222,1010186,10/8/2012 9:08,1,10/8/2012 17:43,toolchain/binutils,refs/heads/master,MERGE_IF_NECESSARY,merged,8.5833,5,4,1,5,10/8/2012 17:43,10/8/2012 10:10,7.55,184,361,2,1136,177,1.3207,177,1,3,1,438,2143,0.067026936,8.24E-05,0.361877502,0.000451023
44241,1003723,10/5/2012 22:56,1,10/8/2012 11:34,platform/external/openssl,refs/heads/master,MERGE_ALWAYS,merged,60.6167,3,4,2,5,10/8/2012 11:34,10/5/2012 22:58,60.6,29,221,2,510,28,1.4043,28,2,3,1,474,2949,0.041407423,8.18E-05,0.385129082,0.000517656
44270,1010186,10/8/2012 6:50,1,10/8/2012 17:44,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,10.9,5,4,1,5,10/8/2012 17:44,10/8/2012 7:44,10,184,361,2,1136,177,1.3207,177,1,3,1,590,6594.166667,0.07411507,8.56E-05,0.514006743,0.000593723
44271,1010186,10/9/2012 5:12,2,10/9/2012 18:23,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,13.1667,6,4,1,7,10/9/2012 18:23,10/9/2012 5:13,13.1667,184,361,4,1136,177,1.3207,177,0.5,3,1,220,1039.166667,0.125104254,8.20E-05,0.192954598,0.000225176
44272,1010186,10/9/2012 8:34,2,10/9/2012 18:20,toolchain/binutils,refs/heads/master,MERGE_IF_NECESSARY,merged,9.75,6,4,1,7,10/9/2012 18:20,10/9/2012 8:36,9.7333,184,361,4,1136,177,1.3207,177,0.5,3,1,266,1313.5,0.074732285,8.36E-05,0.213798036,0.00025404
44273,1010186,10/9/2012 10:56,2,10/9/2012 18:22,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,7.4167,6,4,1,6,10/9/2012 18:22,10/9/2012 11:06,7.25,184,361,3,1136,177,1.3207,177,0.5,3,1,170,1419.684524,0.075910364,8.07E-05,0.126997577,0.000174375
44280,1010055,10/8/2012 16:38,3,10/8/2012 23:24,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,6.75,4,4,1.3333,9,10/8/2012 23:24,10/8/2012 16:39,6.75,31,133,6,299,30,1.4744,30,1,3,1,544,6093,0.077409377,8.57E-05,0.433332289,0.000529279
44281,1011333,10/8/2012 17:00,2,1/4/2013 23:01,platform/build,refs/heads/master,MERGE_ALWAYS,merged,2118.0167,6,2,1,12,1/4/2013 23:01,10/8/2012 17:26,2117.5833,10,12,4,30,8,0.1,8,0,8,0,326,586.9630342,0.087707339,7.99E-05,0.292342699,0.000326817
44301,1010055,10/9/2012 1:03,1,10/9/2012 21:22,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,20.3167,4,5,1.6667,4,10/9/2012 21:22,10/9/2012 1:03,20.3,31,133,2,299,30,1.4744,30,1.5,2,1,62,81.5,0.043010753,7.32E-05,0.062753072,9.52E-05
44306,1001414,10/9/2012 22:41,3,10/10/2012 16:16,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,17.5833,4,2,1,8,10/10/2012 16:16,10/9/2012 23:15,17.0167,104,550,5,1500,100,1.2598,100,0,3,0,34,12.22222222,0,6.83E-05,0.027707113,7.32E-05
44320,1013157,10/9/2012 11:04,6,10/19/2012 17:49,platform/system/vold,refs/heads/master,MERGE_ALWAYS,merged,246.7333,4,2,1,29,10/19/2012 17:49,10/9/2012 11:18,246.5167,19,28,2,53,16,0.5,16,0,27,0,194,641.2531746,0.079467354,7.87E-05,0.168903722,0.000210883
44350,1002975,10/10/2012 0:15,4,10/10/2012 19:29,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,19.2167,4,2,1,17,10/10/2012 19:29,10/10/2012 0:31,18.95,21,200,11,635,20,1.0588,20,0,6,0,114,263.8301698,0.131578947,7.94E-05,0.11311454,0.000133066
44364,1001118,10/10/2012 17:46,1,10/10/2012 18:23,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0.6167,3,6,2,4,10/10/2012 18:23,10/10/2012 17:50,0.55,13,81,2,184,10,1.2,10,2,2,0,464,2183.333333,0.047805643,8.39E-05,0.380562869,0.000495213
44368,1003224,10/11/2012 18:25,1,10/11/2012 21:05,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,2.65,3,3,1,4,10/11/2012 21:05,10/11/2012 20:35,0.4833,94,402,2,1298,92,0.8907,92,1,2,0,238,2479.45,0.083606324,8.44E-05,0.177025172,0.000221265
44369,1003224,10/11/2012 18:28,1,10/11/2012 21:05,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,2.6167,3,3,1,4,10/11/2012 21:05,10/11/2012 20:35,0.4833,94,402,2,1298,92,0.8907,92,1,2,0,16,16,0.071428571,6.88E-05,0.013577013,6.07E-05
44410,1010186,10/11/2012 4:18,1,10/12/2012 6:01,platform/prebuilts/ndk,refs/heads/master,MERGE_ALWAYS,merged,25.7167,7,5,1,7,10/12/2012 6:01,10/11/2012 10:39,19.3667,184,361,2,1136,177,1.3207,177,1,5,1,446,2651.566667,0.039833556,7.95E-05,0.397092258,0.000486586
44411,1010186,10/11/2012 4:41,1,10/23/2012 6:26,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,289.75,4,4,1.3333,12,10/23/2012 6:26,10/11/2012 10:41,283.75,184,361,7,1136,177,1.3207,177,1,5,1,294,3202.345202,0.065045196,8.47E-05,0.216144144,0.000270142
44420,1010186,10/11/2012 4:43,1,10/12/2012 2:57,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,22.2167,4,4,1.3333,5,10/12/2012 2:57,10/11/2012 10:40,16.2667,184,361,3,1136,177,1.3207,177,1,2,1,48,155,0.177536232,7.13E-05,0.043907132,8.28E-05
44444,1003224,10/11/2012 18:32,1,10/11/2012 21:05,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,2.5333,3,3,1,4,10/11/2012 21:05,10/11/2012 20:36,0.4833,94,402,2,1298,92,0.8907,92,1,2,0,292,636.8333333,0.065092111,8.29E-05,0.229073302,0.000288445
44470,1003224,10/11/2012 23:14,1,10/12/2012 17:27,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,18.2167,5,3,1,4,10/12/2012 17:27,10/11/2012 23:55,17.5333,94,402,1,1298,92,0.8907,92,0,3,0,148,280,0.080340615,7.81E-05,0.143568279,0.00017628
44471,1004689,10/11/2012 23:32,5,10/12/2012 17:10,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,17.6167,4,2,2,31,10/12/2012 17:10,10/11/2012 23:32,17.6167,107,271,20,962,103,1.3122,103,0,11,1,96,3.283333333,0.000886525,6.82E-05,0.089182677,0.000142002
44500,1010186,10/12/2012 11:29,1,10/12/2012 16:26,platform/development,refs/heads/master,MERGE_ALWAYS,merged,4.95,6,3,1,4,10/12/2012 16:26,10/12/2012 11:35,4.8333,184,361,2,1136,177,1.3207,177,0,2,1,174,328.5,0.042502005,7.54E-05,0.160660405,0.000201358
44550,1013157,10/12/2012 17:37,5,10/26/2012 18:25,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,336.7833,9,2,2,36,10/26/2012 18:25,10/12/2012 17:41,336.7167,19,28,1,53,16,0.5,16,0,35,0,314,1972.066764,0.066715662,8.14E-05,0.258737917,0.000328395
44591,1002975,10/12/2012 22:28,1,10/13/2012 6:45,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,8.2833,3,3,1,4,10/13/2012 6:45,10/12/2012 22:32,8.2167,21,200,2,635,20,1.0588,20,1,2,0,48,68,0.076086957,7.00E-05,0.046706932,8.18E-05
44621,1010138,10/14/2012 8:07,2,10/16/2012 18:24,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,58.2667,4,2,1,9,10/16/2012 18:24,10/15/2012 3:07,39.2667,3,59,3,62,3,0.963,3,0,6,0,288,568.5765873,0.056623932,8.28E-05,0.221083173,0.000282554
44791,1010186,10/17/2012 13:06,6,10/22/2012 5:41,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,112.5833,7,2,2,42,10/22/2012 5:41,10/18/2012 6:40,95.0167,184,361,24,1136,177,1.3207,177,0,18,1,424,2261,0.090628633,8.45E-05,0.359449424,0.000422292
44800,1000411,10/16/2012 13:47,1,10/16/2012 17:12,platform/development,refs/heads/master,MERGE_ALWAYS,merged,3.4,5,4,1.3333,4,10/16/2012 17:12,10/16/2012 13:48,3.3833,84,636,1,1496,76,1.0543,76,1,3,0,298,1536.597619,0.051605297,8.06E-05,0.235983421,0.000314986
44803,1000411,10/18/2012 11:14,3,10/19/2012 3:33,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,16.3,5,3,1.5,8,10/19/2012 3:33,10/18/2012 12:26,15.1,84,636,2,1496,76,1.0543,76,0,6,0,196,690.3333333,0.031559015,7.59E-05,0.17080131,0.000221306
44805,1000411,10/18/2012 14:31,4,10/22/2012 7:52,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,89.35,6,2,1,20,10/22/2012 7:52,10/18/2012 17:41,86.1833,84,636,7,1496,76,1.0543,76,0,13,0,162,392.6666667,0.067901235,7.79E-05,0.142905831,0.000179322
44810,1003224,10/16/2012 16:10,1,10/16/2012 17:00,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,0.8333,3,3,1,4,10/16/2012 17:00,10/16/2012 16:31,0.4667,94,402,2,1298,92,0.8907,92,1,2,0,238,876.7083333,0.079475858,8.36E-05,0.187406081,0.000229752
44846,1001414,10/17/2012 0:20,2,10/17/2012 1:34,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.2333,4,2,1,11,10/17/2012 1:34,10/17/2012 0:29,1.0833,104,550,4,1500,100,1.2598,100,0,7,0,336,1163.333333,0.081266039,8.39E-05,0.271157072,0.000320751
44847,1003723,10/17/2012 0:55,2,10/17/2012 20:41,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,19.75,4,3,1,9,10/17/2012 20:41,10/17/2012 0:57,19.7167,29,221,6,510,28,1.4043,28,0.5,3,1,174,2511.216667,0.117080994,8.41E-05,0.138931777,0.000177805
44848,1002975,10/17/2012 6:40,2,10/17/2012 16:35,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,9.9167,3,2,1,8,10/17/2012 16:35,10/17/2012 6:51,9.7333,21,200,4,635,20,1.0588,20,0,4,0,76,242.4166667,0.13086771,7.76E-05,0.069127684,0.000110718
44861,1004689,10/16/2012 23:10,2,10/17/2012 1:45,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,2.5667,6,4,1.3333,8,10/17/2012 1:45,10/16/2012 23:13,2.5333,107,271,6,962,103,1.3122,103,0.5,2,1,360,467.15,0.053010552,8.23E-05,0.287999031,0.000374754
44870,1002975,10/17/2012 6:40,1,10/17/2012 16:48,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,10.1333,5,3,1.5,17,10/17/2012 16:48,10/17/2012 6:57,9.8333,21,200,10,635,20,1.0588,20,0,7,0,56,152.2,0.17989418,7.75E-05,0.052016191,8.86E-05
44890,1010447,10/17/2012 9:50,2,12/10/2012 23:56,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,1310.0833,4,2,2,8,12/10/2012 23:56,10/17/2012 9:53,1310.0333,1,1,1,1,1,0,1,0,7,0,244,800.7833333,0.066657634,7.75E-05,0.205128116,0.00025393
44941,1003224,10/17/2012 21:26,1,10/17/2012 22:52,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1.4333,3,2,0.6667,7,10/17/2012 22:52,10/17/2012 21:36,1.25,94,402,2,1298,92,0.8907,92,0,5,0,392,1816.068806,0.01826269,7.71E-05,0.380548994,0.0004755
44943,1003723,10/18/2012 0:52,4,10/18/2012 17:32,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,16.6667,4,2,1,12,10/18/2012 17:32,10/18/2012 0:53,16.65,29,221,7,510,28,1.4043,28,0,5,1,242,435,0.058264463,8.25E-05,0.163858388,0.000234048
44960,1003224,10/17/2012 21:28,2,10/17/2012 22:53,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,1.4,3,3,1,10,10/17/2012 22:53,10/17/2012 21:29,1.3833,94,402,4,1298,92,0.8907,92,1,6,0,64,80,0.070564516,7.10E-05,0.063268738,9.63E-05
45006,1003966,10/18/2012 23:54,1,10/19/2012 15:40,platform/frameworks/av,refs/heads/master,MERGE_ALWAYS,merged,15.75,4,6,1.5,6,10/19/2012 15:40,10/18/2012 23:56,15.7167,20,140,3,443,18,1.2386,18,1.5,3,1,66,190.5595238,0.047348485,7.64E-05,0.062993718,9.74E-05
45049,1004689,10/19/2012 21:32,1,10/22/2012 17:43,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,68.1833,4,5,1.6667,4,10/22/2012 17:43,10/19/2012 21:32,68.1833,107,271,2,962,103,1.3122,103,1.5,2,1,92,640.8559524,0.103381643,8.02E-05,0.07945277,0.000114833
